,NTACode,yearMonth,subwayExits,subwayEntries
1441,BX44,201602,272503.0,513283.0
1442,BX44,201603,314055.0,593689.0
1443,BX44,201604,290029.0,492058.1666666667
1444,BX44,201605,308721.0,565439.0
1445,BX44,201606,154270.0,294045.0
1446,BX44,201607,205721.0,394443.0
1447,BX44,201608,256944.0,494484.0
1448,BX44,201609,293277.0,543549.0
1449,BX44,201610,295990.0,543792.0
1450,BX44,201611,289068.0,539826.0
1451,BX44,201612,215539.0,404005.0
1452,BX44,201701,283897.0,522718.0
1453,BX44,201702,198032.0,370757.0
1454,BX44,201703,221705.0,417383.0
1455,BX44,201704,273715.0,507234.0
1456,BX44,201705,311228.0,569463.0
1457,BX44,201706,157206.0,294116.0
1458,BX44,201707,264334.0,481905.0
1459,BX44,201708,257117.0,477615.0
1460,BX44,201709,226749.0,403448.0
1461,BX44,201710,308112.0,564143.0
1462,BX44,201711,290571.0,528593.0
1463,BX44,201712,145775.0,269379.0
1464,BX49,201601,44414.0,52466.0
1465,BX49,201602,47293.0,54801.0
1466,BX49,201603,51642.0,60708.0
1467,BX49,201604,44962.0,50283.0
1468,BX49,201605,47408.0,54063.0
1469,BX49,201606,29452.0,33057.0
1470,BX49,201607,37633.0,44027.0
1471,BX49,201608,47173.0,56543.0
1472,BX49,201609,49996.0,59578.0
1473,BX49,201610,46000.0,54156.0
1474,BX49,201611,48156.0,56863.0
1475,BX49,201612,33513.0,41186.0
1476,BX49,201701,48535.0,56954.0
1477,BX49,201702,33322.0,39871.0
1478,BX49,201703,39702.0,46672.0
1479,BX49,201704,44734.0,52518.0
1480,BX49,201705,51019.0,58595.0
1481,BX49,201706,27882.0,31912.0
1482,BX49,201707,43743.0,49521.0
1483,BX49,201708,50636.0,56922.0
1484,BX49,201709,43736.0,47684.0
1485,BX49,201710,56778.0,60983.0
1486,BX49,201711,51711.0,57027.0
1487,BX49,201712,25964.0,31137.0
1488,BX55,201601,540929.0,643017.0
1489,BX55,201602,535286.0,645095.0
1490,BX55,201603,606461.0,726034.0
1491,BX55,201604,596818.0,706928.0
1492,BX55,201605,637597.0,744117.0
1493,BX55,201606,317700.0,375068.0
1494,BX55,201607,658049.0,814749.4445891203
1495,BX55,201608,1372768.0,1971038.0
1496,BX55,201609,594728.0,700380.0
1497,BX55,201610,587418.0,686590.0
1498,BX55,201611,581006.0,685397.0
1499,BX55,201612,453870.0,540018.0
1500,BX55,201701,581836.0,677038.0
1501,BX55,201702,400500.0,471670.0
1502,BX55,201703,2138371.3489583335,1903048.6701388888
1503,BX55,201704,545590.0,664491.0
1504,BX55,201705,613310.0,727557.0
1505,BX55,201706,318071.0,373669.0
1506,BX55,201707,547873.0,642229.0
1507,BX55,201708,549820.0,652637.0
1508,BX55,201709,452785.0,537991.0
1509,BX55,201710,629811.0,747508.0
1510,BX55,201711,595504.0,705705.0
1511,BX55,201712,292260.0,344897.0
1512,BX59,201601,200851.0,223733.0
1513,BX59,201602,198444.0,225732.0
1514,BX59,201603,215598.0,255406.0
1515,BX59,201604,172515.0,211794.0
1516,BX59,201605,173974.0,216891.0
1517,BX59,201606,105287.0,126457.0
1518,BX59,201607,128910.0,166415.0
1519,BX59,201608,185304.0,224290.0
1520,BX59,201609,197537.0,237683.0
1521,BX59,201610,196033.0,233965.0
1522,BX59,201611,207836.0,240634.0
1523,BX59,201612,160947.0,183333.0
1524,BX59,201701,209447.0,238907.0
1525,BX59,201702,143059.0,166486.0
1526,BX59,201703,286330.0,233123.75
1527,BX59,201704,191373.0,222063.0
1528,BX59,201705,209567.0,248682.0
1529,BX59,201706,107557.0,126668.0
1530,BX59,201707,190698.0,215967.0
1531,BX59,201708,195431.0,218809.0
1532,BX59,201709,157597.0,182298.0
1533,BX59,201710,205984.0,231170.0
1534,BX59,201711,199453.0,221956.0
1535,BX59,201712,102471.0,120057.0
1536,BX62,201601,142311.0,205378.0
1537,BX62,201602,137428.0,203072.0
1538,BX62,201603,160950.0,235724.0
1539,BX62,201604,157304.0,223326.0
1540,BX62,201605,165673.0,238049.0
1541,BX62,201606,85731.0,120148.0
1542,BX62,201607,119807.0,164039.0
1543,BX62,201608,159610.0,218406.0
1544,BX62,201609,160517.0,226001.0
1545,BX62,201610,162154.0,229709.0
1546,BX62,201611,154524.0,220280.0
1547,BX62,201612,116106.0,167015.0
1548,BX62,201701,149040.0,214185.0
1549,BX62,201702,105855.0,152426.0
1550,BX62,201703,114816.0,168031.0
1551,BX62,201704,152322.0,215733.0
1552,BX62,201705,168664.0,240569.0
1553,BX62,201706,85742.0,123720.0
1554,BX62,201707,151470.0,210871.0
1555,BX62,201708,142331.0,199731.0
1556,BX62,201709,93895.0,139682.0
1557,BX62,201710,157355.0,228313.0
1558,BX62,201711,148491.0,214808.0
1559,BX62,201712,73320.0,107367.0
1560,BX63,201601,831022.0,1454527.0
1561,BX63,201602,849901.0,1485526.0
1562,BX63,201603,928333.0,1666931.0
1563,BX63,201604,956526.0,23815279.85836227
1564,BX63,201605,1000753.0,1663972.0
1565,BX63,201606,662182.0,1437116.0
1566,BX63,201607,287480489.0,67871857.94618055
1567,BX63,201608,286437625.0,67871857.94618055
1568,BX63,201609,17791948.0,68949320.0
1569,BX63,201610,868587.0,1590221.0
1570,BX63,201611,903704.0,1600597.0
1571,BX63,201612,696565.0,1225855.0
1572,BX63,201701,863867.0,1508104.0
1573,BX63,201702,610242.0,1070875.0
1574,BX63,201703,673600.0,1189199.0
1575,BX63,201704,919319.0,1515425.0
1576,BX63,201705,991082.0,1621703.0
1577,BX63,201706,1147992.0,3171004.0
1578,BX63,201707,2632468.0,3649013.0
1579,BX63,201708,937643.0,1495387.0
1580,BX63,201709,52788469.423611104,98641737.70833333
1581,BX63,201710,88205670.16666667,19109248.0
1582,BX63,201711,859473.0,1492276.0
1583,BX63,201712,17116377.0,67605412.0
1584,BX75,201601,284730.0,567476.0
1585,BX75,201602,291476.0,564909.0
1586,BX75,201603,341503.0,648752.0
1587,BX75,201604,303700.0,587232.0
1588,BX75,201605,333719.0,632190.0
1589,BX75,201606,179386.0,326943.0
1590,BX75,201607,252867.0,447025.0
1591,BX75,201608,325020.0,573748.0
1592,BX75,201609,322137.0,599789.0
1593,BX75,201610,337829.0,606588.0
1594,BX75,201611,328992.0,608589.0
1595,BX75,201612,251039.0,456487.0
1596,BX75,201701,312712.0,590259.0
1597,BX75,201702,213590.0,420197.0
1598,BX75,201703,247675.0,483539.0
1599,BX75,201704,303014.0,581657.0
1600,BX75,201705,334973.0,649887.0
1601,BX75,201706,180804.0,318057.0
1602,BX75,201707,322213.0,554407.0
1603,BX75,201708,331530.0,562627.0
1604,BX75,201709,246745.0,443112.0
1605,BX75,201710,357013.0,620519.0
1606,BX75,201711,335179.0,789300.0590277779
1607,BX75,201712,166816.0,296387.0
1608,BX99,201601,147698.0,202580.0
1609,BX99,201602,148574.0,201384.0
1610,BX99,201603,173384.0,234202.0
1611,BX99,201604,162416.0,209469.0
1612,BX99,201605,165750.0,213993.0
1613,BX99,201606,152440.06597222222,208598.28298611112
1614,BX99,201607,126699.0,166086.0
1615,BX99,201608,163311.0,209978.0
1616,BX99,201609,169327.0,221435.0
1617,BX99,201610,158322.0,218402.0
1618,BX99,201611,161190.0,226383.0
1619,BX99,201612,119643.0,163630.0
1620,BX99,201701,151987.0,214467.0
1621,BX99,201702,106265.0,149191.0
1622,BX99,201703,121747.0,175448.0
1623,BX99,201704,154724.0,209419.0
1624,BX99,201705,166590.0,232219.0
1625,BX99,201706,87975.0,120589.0
1626,BX99,201707,152992.0,217326.0
1627,BX99,201708,150683.0,212017.0
1628,BX99,201709,120716.0,169569.0
1629,BX99,201710,157793.0,223347.0
1630,BX99,201711,147427.0,209746.0
1631,BX99,201712,77582.0,111228.0
1632,MN01,201601,252550.0,680837.0
1633,MN01,201602,256093.0,684647.0
1634,MN01,201603,283198.0,768570.0
1635,MN01,201604,257136.0,710363.0
1636,MN01,201605,3557488.0,12544021.125
1637,MN01,201606,142102.0,379575.0
1638,MN01,201607,958670.0,752725.0
1639,MN01,201608,253687.0,655254.0
1640,MN01,201609,372115.0,1011500.0
1641,MN01,201610,248171.0,703290.0
1642,MN01,201611,255522.0,721521.0
1643,MN01,201612,198374.0,553558.0
1644,MN01,201701,2296131.0,12732794.0
1645,MN01,201702,366285.0,50800292.0
1646,MN01,201703,210025.0,567887.0
1647,MN01,201704,284666.0,51023803.0
1648,MN01,201705,276562.0,746181.0
1649,MN01,201706,143489.0,384343.0
1650,MN01,201707,249733.0,649294.0
1651,MN01,201708,246758.0,643867.0
1652,MN01,201709,196035.0,526837.0
1653,MN01,201710,17458750.0,34721437.0
1654,MN01,201711,691114.0,5320141.0
1655,MN01,201712,128394.0,354963.0
1656,MN03,201601,377929.0,770580.0
1657,MN03,201602,343691.0,688818.0
1658,MN03,201603,410148.0,860424.0
1659,MN03,201604,374408.0,795989.0
1660,MN03,201605,397368.0,837131.0
1661,MN03,201606,199992.0,424250.0
1662,MN03,201607,272374.0,572667.0
1663,MN03,201608,351581.0,753868.0
1664,MN03,201609,359875.0,758871.0
1665,MN03,201610,363220.0,754412.0
1666,MN03,201611,392800.0,806533.0
1667,MN03,201612,294712.0,614670.0
1668,MN03,201701,387023.0,782529.0
1669,MN03,201702,273053.0,560089.0
1670,MN03,201703,311422.0,642077.0
1671,MN03,201704,356452.0,758714.0
1672,MN03,201705,396973.0,821946.0
1673,MN03,201706,195035.0,421803.0
1674,MN03,201707,331560.0,709062.0
1675,MN03,201708,347352.0,744468.0
1676,MN03,201709,285599.0,606159.0
1677,MN03,201710,396837.0,822776.0
1678,MN03,201711,386820.0,788166.0
1679,MN03,201712,196348.0,402505.0
1680,MN04,201601,690611.0,917432.0
1681,MN04,201602,601046.0,804129.0
1682,MN04,201603,761206.0,1042537.0
1683,MN04,201604,666114.0,950855.0
1684,MN04,201605,688202.0,966223.0
1685,MN04,201606,346950.0,493278.0
1686,MN04,201607,495378.0,691105.0
1687,MN04,201608,650933.0,914752.0
1688,MN04,201609,707626.0,979332.0
1689,MN04,201610,1072073.4166666667,1480737.7916666667
1690,MN04,201611,767724.0,1028063.0
1691,MN04,201612,566034.0,769624.0
1692,MN04,201701,716531.0,953128.0
1693,MN04,201702,507207.0,680854.0
1694,MN04,201703,574947.0,788742.0
1695,MN04,201704,644643.0,925760.0
1696,MN04,201705,696029.0,993648.0
1697,MN04,201706,351192.0,502879.0
1698,MN04,201707,585178.0,833423.0
1699,MN04,201708,613122.0,869273.0
1700,MN04,201709,514313.0,729671.0
1701,MN04,201710,715253.0,999451.0
1702,MN04,201711,751385.0,996933.0
1703,MN04,201712,373297.0,507766.0
1704,MN06,201601,234233.0,315527.0
1705,MN06,201602,256852.0,337630.0
1706,MN06,201603,311206.0,403137.0
1707,MN06,201604,278027.0,370288.0
1708,MN06,201605,323749.0,410061.0
1709,MN06,201606,160325.0,205191.0
1710,MN06,201607,142856.0,196792.0
1711,MN06,201608,229321.0,307103.0
1712,MN06,201609,286111.0,369225.0
1713,MN06,201610,288595.0,379612.0
1714,MN06,201611,281299.0,368298.0
1715,MN06,201612,191766.0,257804.0
1716,MN06,201701,243233.0,324757.0
1717,MN06,201702,201960.0,251290.0
1718,MN06,201703,228123.0,294962.0
1719,MN06,201704,260964.0,338831.0
1720,MN06,201705,283472.0,377076.0
1721,MN06,201706,137979.0,184803.0
1722,MN06,201707,268450.0,341000.0
1723,MN06,201708,261785.0,338381.0
1724,MN06,201709,212605.0,280751.0
1725,MN06,201710,296894.0,394583.0
1726,MN06,201711,270555.0,363193.0
1727,MN06,201712,123760.0,162912.0
1728,MN09,201601,395401.0,772029.0
1729,MN09,201602,422459.0,813320.0
1730,MN09,201603,473263.0,922949.0
1731,MN09,201604,474974.0,926387.0
1732,MN09,201605,456094.0,892376.0
1733,MN09,201606,228301.0,450796.0
1734,MN09,201607,1051852.0,835911.496238426
1735,MN09,201608,390541.0,747251.0
1736,MN09,201609,457260.0,895204.0
1737,MN09,201610,488375.0,955485.0
1738,MN09,201611,445917.0,868369.0
1739,MN09,201612,304105.0,596656.0
1740,MN09,201701,417958.0,791315.0
1741,MN09,201702,292919.0,563674.0
1742,MN09,201703,353464.0,686818.0
1743,MN09,201704,456124.0,858352.0
1744,MN09,201705,445483.0,866511.0
1745,MN09,201706,231035.0,444583.0
1746,MN09,201707,383100.0,776578.0
1747,MN09,201708,388168.0,757902.0
1748,MN09,201709,352489.0,695109.0
1749,MN09,201710,495319.0,956913.0
1750,MN09,201711,646806.8454861111,937623.9097222224
1751,MN09,201712,207772.0,394511.0
1752,MN11,201601,421613.0,557685.0
1753,MN11,201602,456686.0,593011.0
1754,MN11,201603,491503.0,661972.0
1755,MN11,201604,440550.0,600625.0
1756,MN11,201605,446753.0,620265.0
1757,MN11,201606,216987.0,304141.0
1758,MN11,201607,303116.0,403670.0
1759,MN11,201608,380946.0,513360.0
1760,MN11,201609,370833.0,531082.0
1761,MN11,201610,375244.0,535936.0
1762,MN11,201611,430656.0,581095.0
1763,MN11,201612,327276.0,440600.0
1764,MN11,201701,420928.0,555001.0
1765,MN11,201702,291502.0,385040.0
1766,MN11,201703,316472.0,439732.0
1767,MN11,201704,373139.0,520746.0
1768,MN11,201705,400026.0,558121.0
1769,MN11,201706,211696.0,290361.0
1770,MN11,201707,361245.0,471326.0
1771,MN11,201708,359770.0,474260.0
1772,MN11,201709,292794.0,398571.0
1773,MN11,201710,394905.0,539326.0
1774,MN11,201711,406658.0,528629.0
1775,MN11,201712,211085.0,274585.0
1776,MN12,201601,239146.0,297609.0
1777,MN12,201602,240307.0,286424.0
1778,MN12,201603,299932.0,354818.0
1779,MN12,201604,285576.0,360284.0
1780,MN12,201605,295747.0,372485.0
1781,MN12,201606,173774.0,188956.0
1782,MN12,201607,247685.0,280888.0
1783,MN12,201608,315654.0,380246.0
1784,MN12,201609,270570.0,340739.0
1785,MN12,201610,293166.0,362666.0
1786,MN12,201611,264930.0,335183.0
1787,MN12,201612,242341.0,295161.0
1788,MN12,201701,248032.0,303018.0
1789,MN12,201702,173694.0,209430.0
1790,MN12,201703,214092.0,263267.0
1791,MN12,201704,311899.0,347431.0
1792,MN12,201705,324234.0,352939.0
1793,MN12,201706,172797.0,194870.0
1794,MN12,201707,306109.0,363924.0
1795,MN12,201708,315377.0,369005.0
1796,MN12,201709,193624.0,249609.0
1797,MN12,201710,282097.0,350930.0
1798,MN12,201711,268211.0,313355.0
1799,MN12,201712,126941.0,156881.0
1800,MN13,201601,435644545.0,168623249.62847224
1801,MN13,201602,12600100.0,127939829.0
1802,MN13,201603,26152368.0,81914302.0
1803,MN13,201604,15711187.0,26245600.0
1804,MN13,201605,8924604.0,12445165.0
1805,MN13,201606,5119441.0,4856540.0
1806,MN13,201607,6235432.0,7812352.0
1807,MN13,201608,238854729.0,305412880.0
1808,MN13,201609,7788660.0,8235236.0
1809,MN13,201610,7725048.0,8038770.0
1810,MN13,201611,7375868.0,10854301.0
1811,MN13,201612,19233371.0,16375812.0
1812,MN13,201701,114516218.453125,247138022.08333334
1813,MN13,201702,5250097.0,7985978.0
1814,MN13,201703,22349040.0,134682376.0
1815,MN13,201704,7618785.0,7899188.0
1816,MN13,201705,164655006.875,12606434.0
1817,MN13,201706,4943074.0,155123384.0
1818,MN13,201707,7396946.0,7799026.0
1819,MN13,201708,89298548.0,208069047.0
1820,MN13,201709,107271810.0,563628863.0
1821,MN13,201710,381531529.0,632850666.0
1822,MN13,201711,7529504.0,126620036.0
1823,MN13,201712,6812922.0,10720137.0
1824,MN14,201601,150683676.5,835893961.0
1825,MN14,201602,46994555.770833336,515009445.0
1826,MN14,201603,2009850.0,2391856.0
1827,MN14,201604,1925993.0,2206215.0
1828,MN14,201605,2051228.0,2312544.0
1829,MN14,201606,1025692.0,1148486.0
1830,MN14,201607,1353547.0,1546727.0
1831,MN14,201608,1749477.0,1979996.0
1832,MN14,201609,2719078.0,3212104.0
1833,MN14,201610,2062386.0,2288532.0
1834,MN14,201611,2096822.0,2467446.0
1835,MN14,201612,1568004.0,1824512.0
1836,MN14,201701,15599556.0,2231586.0
1837,MN14,201702,1365635.0,1602530.0
1838,MN14,201703,11722807.0,1785242.0
1839,MN14,201704,2643210.0,3723200.0
1840,MN14,201705,2028823.0,119219111.0
1841,MN14,201706,1005371.0,1133616.0
1842,MN14,201707,2527799.0,4054849.0
1843,MN14,201708,1750229.0,1964183.0
1844,MN14,201709,185319668.0,586584251.0
1845,MN14,201710,187970402.0,556837634.0
1846,MN14,201711,3659599.0,128975750.0
1847,MN14,201712,1567436.0,2708545.0
1848,MN15,201601,975480.0,1155845.0
1849,MN15,201602,952183.0,1143636.0
1850,MN15,201603,1041496.0,1250939.0
1851,MN15,201604,942870.0,1110991.0
1852,MN15,201605,1004270.0833333334,1194399.25
1853,MN15,201606,535609.0,672843.0
1854,MN15,201607,760742.0,812950.0
1855,MN15,201608,963223.0,1058055.0
1856,MN15,201609,967589.0,1080143.0
1857,MN15,201610,977261.0,1146089.0
1858,MN15,201611,1009890.0,1241126.0
1859,MN15,201612,848432.0,1028160.0
1860,MN15,201701,991250.0,1193168.0
1861,MN15,201702,659528.0,833537.0
1862,MN15,201703,785532.0,946077.0
1863,MN15,201704,916095.0,1065865.0
1864,MN15,201705,967688.0,1135321.0
1865,MN15,201706,515148.0,603244.0
1866,MN15,201707,862445.0,1019813.0
1867,MN15,201708,899616.0,1058195.0
1868,MN15,201709,664661.0,798769.0
1869,MN15,201710,952426.0,1140176.0
1870,MN15,201711,931880.0,1161267.0
1871,MN15,201712,535750.0,658041.0
1872,MN17,201601,2853419505.0,2630532886.0
1873,MN17,201602,54306553.0,170050140.0
1874,MN17,201603,56718310.0,459779572.0
1875,MN17,201604,257543903.0,1850589658.0
1876,MN17,201605,4447085665.0,1002588652.125
1877,MN17,201606,11172249.0,12286888.0
1878,MN17,201607,22749272.0,55047914.0
1879,MN17,201608,26462458.0,99156266.0
1880,MN17,201609,1855848282.0,2006225303.0
1881,MN17,201610,745440870.0,832314302.0
1882,MN17,201611,218988312.0,421489782.0
1883,MN17,201612,546833464.0,1073401276.0
1884,MN17,201701,53260646.0,257018550.0
1885,MN17,201702,1867105773.0,1272519269.0
1886,MN17,201703,47646060.0,181366967.0
1887,MN17,201704,1615506885.0,2122000521.0
1888,MN17,201705,33802106.0,36543149.0
1889,MN17,201706,2073206167.0,1359891638.0
1890,MN17,201707,92692421.0,60156697.0
1891,MN17,201708,1989154080.0,2073791324.0
1892,MN17,201709,15041450.0,16476222.0
1893,MN17,201710,23122027.0,148244958.0
1894,MN17,201711,2079271995.0,958110197.0
1895,MN17,201712,42066924.0,42031352.0
1896,MN19,201601,805932964.0,1324377599.0
1897,MN19,201602,1663179434.0,433514454.0833333
1898,MN19,201603,1346375078.0,4605504.0
1899,MN19,201604,13631822.0,47953692.0
1900,MN19,201605,4307909.0,183061088.67896414
1901,MN19,201606,2139131.0,2379976.0
1902,MN19,201607,2914934.0,3256165.0
1903,MN19,201608,4733242.0,5905061.0
1904,MN19,201609,3914748.0,4369903.0
1905,MN19,201610,3949298.0,261805578.21180558
1906,MN19,201611,3912253.0,4399256.0
1907,MN19,201612,3123464.0,3582827.0
1908,MN19,201701,8741363.0,8591051.0
1909,MN19,201702,2578153.0,2855793.0
1910,MN19,201703,41719220.0,72655643.0
1911,MN19,201704,3679217.0,4016303.0
1912,MN19,201705,1234060740.0,526949104.0
1913,MN19,201706,2340168.0,2491803.0
1914,MN19,201707,12738061.0,33150879.0
1915,MN19,201708,3967778.0,4226818.0
1916,MN19,201709,3385926.0,3448033.0
1917,MN19,201710,11250155.0,14246056.0
1918,MN19,201711,11779744.0,8417641.0
1919,MN19,201712,2083548.0,2302691.0
1920,MN22,201601,1885822.0,2336139.0
1921,MN22,201602,1414778.0,2394664.0
1922,MN22,201603,1209461.0,2285886.0
1923,MN22,201604,448160.0,534107.0
1924,MN22,201605,446032.0,547967.0
1925,MN22,201606,257762.0,308830.0
1926,MN22,201607,1203291.0,2505598.0
1927,MN22,201608,475783.0,1130679.0
1928,MN22,201609,395807.0,466574.0
1929,MN22,201610,352867.0,438825.0
1930,MN22,201611,1198981.0,2524856.0
1931,MN22,201612,301511.0,393405.0
1932,MN22,201701,2233089.0,4760492.0
1933,MN22,201702,320883.0,366246.0
1934,MN22,201703,2260198.0,1425877.0
1935,MN22,201704,525531.0,582634.0
1936,MN22,201705,518716.0,639877.0
1937,MN22,201706,941495.0,1281177.0
1938,MN22,201707,1932337.0,3184001.0
1939,MN22,201708,1747094.0,1562983.0
1940,MN22,201709,393040.0,453980.0
1941,MN22,201710,1188348.0,2571079.0
1942,MN22,201711,545952.0,608357.0
1943,MN22,201712,276619.0,299539.0
1944,MN23,201601,2215837.0,2349017.0
1945,MN23,201602,66266166.0,365993046.0
1946,MN23,201603,2599007.0,136935974.0
1947,MN23,201604,2535629.0,2645087.0
1948,MN23,201605,2486818.0,120054789.0
1949,MN23,201606,1341680.0,1404637.0
1950,MN23,201607,764874209.0,63644239.711443864
1951,MN23,201608,2348882.0,2423615.0
1952,MN23,201609,591595525.0,107019043.2829861
1953,MN23,201610,2501502.0,2620409.0
1954,MN23,201611,2373196.0,2546195.0
1955,MN23,201612,1778518.0,1870434.0
1956,MN23,201701,3176449.0,3305287.0
1957,MN23,201702,1706332.0,1795060.0
1958,MN23,201703,1868602.0,2004789.0
1959,MN23,201704,3381049.0,3420454.0
1960,MN23,201705,2419688.0,2551254.0
1961,MN23,201706,1285742.0,1351839.0
1962,MN23,201707,2227214.0,2325310.0
1963,MN23,201708,2406992.0,2609671.0
1964,MN23,201709,10388084.0,23506080.0
1965,MN23,201710,2551454.0,2722217.0
1966,MN23,201711,2397418.0,2635122.0
1967,MN23,201712,707516312.0,178141434.79166666
1968,MN24,201601,40866889.0,47483145.0
1969,MN24,201602,372453393.0,89709134.0
1970,MN24,201603,22185500.0,73928211.0
1971,MN24,201604,29469168.0,42974122.0
1972,MN24,201605,226016231.95833334,222986138.08333334
1973,MN24,201606,2775969.0,3396244.0
1974,MN24,201607,77851378.8732639,100998606.52792245
1975,MN24,201608,21641106.0,55213724.0
1976,MN24,201609,9579839.0,14114982.0
1977,MN24,201610,5259745.0,6340973.0
1978,MN24,201611,33348613.0,76683792.0
1979,MN24,201612,3919299.0,4778748.0
1980,MN24,201701,358709816.0,147201162.58680555
1981,MN24,201702,3712796.0,221807124.0
1982,MN24,201703,3916792.0,4937808.0
1983,MN24,201704,5075360.0,6112822.0
1984,MN24,201705,5258578.0,6408830.0
1985,MN24,201706,21131755.0,118697721.0
1986,MN24,201707,4815858.0,5682043.0
1987,MN24,201708,22219351.0,174885539.0
1988,MN24,201709,3953423.0,4820243.0
1989,MN24,201710,5419747.0,6655268.0
1990,MN24,201711,4973309.0,6212997.0
1991,MN24,201712,2614411.0,3229983.0
1992,MN25,201601,109374237.0,141749503.0
1993,MN25,201602,240168185.0,108534672.0
1994,MN25,201603,9899169.0,13143107.0
1995,MN25,201604,10568994.0,12895914.0
1996,MN25,201605,43207458.0,84019794.0
1997,MN25,201606,3171107.0,3924133.0
1998,MN25,201607,5873159.0,5463699.0
1999,MN25,201608,792737031.0,140739028.0
2000,MN25,201609,1411182920.0,1683893725.0
2001,MN25,201610,26907611.0,108940367.0
2002,MN25,201611,5192691.0,7252393.0
2003,MN25,201612,7697121.0,9007444.0
2004,MN25,201701,39791213.0,242327569.0
2005,MN25,201702,5487677.0,9945133.0
2006,MN25,201703,7575292.0,7544231.0
2007,MN25,201704,7370973.0,9544242.0
2008,MN25,201705,25962326.0,111146973.0
2009,MN25,201706,6474595.0,7645112.0
2010,MN25,201707,1170328811.0,1128948385.0
2011,MN25,201708,1329943384.0,2092499592.0
2012,MN25,201709,159433505.0,242100557.0
2013,MN25,201710,8520909.0,9996122.0
2014,MN25,201711,8679286.0,14385363.0
2015,MN25,201712,1840271253.0,1596153866.0
2016,MN27,201601,2697722.0,2672847.0
2017,MN27,201602,1481964.0,1992881.0
2018,MN27,201603,3110963.0,4309841.0
2019,MN27,201604,1580015.0,2004217.0
2020,MN27,201605,6028281.0,6032550.0
2021,MN27,201606,862211.0,1081506.0
2022,MN27,201607,1193165.0,1472537.0
2023,MN27,201608,1651654.0,2125808.0
2024,MN27,201609,1815772.0,2728284.0
2025,MN27,201610,1570785.0,2014849.0
2026,MN27,201611,1487121.0,1953184.0
2027,MN27,201612,1100203.0,1460649.0
2028,MN27,201701,1443370.0,1809783.0
2029,MN27,201702,1037158.0,1330072.0
2030,MN27,201703,1239384.0,1632817.0
2031,MN27,201704,1816104.0,2495419.0
2032,MN27,201705,2006650.0,2930689.0
2033,MN27,201706,999587.0,1110401.0
2034,MN27,201707,7740123.0,3219321.0
2035,MN27,201708,12176155.0,4873014.0
2036,MN27,201709,3304790.0,2362474.0
2037,MN27,201710,11455246.0,2841229.8333333335
2038,MN27,201711,1495537.0,1915546.0
2039,MN27,201712,749366.0,999161.0
2040,MN31,201601,3318468.0,3848716.0
2041,MN31,201602,241225831.26215276,154291919.0
2042,MN31,201603,3646564.0,4220583.0
2043,MN31,201604,3409310.0,3937501.0
2044,MN31,201605,4533664.0,4715537.0
2045,MN31,201606,241225831.26215276,153172677.0
2046,MN31,201607,2817060.0,120346335.0
2047,MN31,201608,3249917.0,3781331.0
2048,MN31,201609,7811402.0,9956003.0
2049,MN31,201610,3331373.0,3909415.0
2050,MN31,201611,6764833.0,8563460.0
2051,MN31,201612,2534946.0,3015231.0
2052,MN31,201701,390169420.0,62148300.45319733
2053,MN31,201702,335031117.2916667,193880469.04166666
2054,MN31,201703,19926422.0,37813192.0
2055,MN31,201704,522839323.0,53892549.0
2056,MN31,201705,255723680.0,21388812.0
2057,MN31,201706,173456353.0,124933363.83506943
2058,MN31,201707,3605221.0,4023393.0
2059,MN31,201708,8245052.0,11941070.0
2060,MN31,201709,3224510.0,3677227.0
2061,MN31,201710,3959924.0,4593870.0
2062,MN31,201711,7402965.0,34036577.0
2063,MN31,201712,2215502.0,2459308.0
2064,MN32,201601,3272615.0,4361227.0
2065,MN32,201602,3324711.0,4375483.0
2066,MN32,201603,3845860.0,4900592.0
2067,MN32,201604,3389392.0,4509450.0
2068,MN32,201605,6760207.0,5432659.0
2069,MN32,201606,2544505.0,8597243.0
2070,MN32,201607,2398312.0,3153716.0
2071,MN32,201608,3090142.0,4100562.0
2072,MN32,201609,15497627.0,12659678.0
2073,MN32,201610,6714976.0,8898580.0
2074,MN32,201611,3409552.0,4592620.0
2075,MN32,201612,19331281.0,70506499.0
2076,MN32,201701,8016880.0,6962681.0
2077,MN32,201702,2371791.0,3051998.0
2078,MN32,201703,2664983.0,3509978.0
2079,MN32,201704,65225377.0,127161697.0
2080,MN32,201705,89871780.25,48435375.22533276
2081,MN32,201706,1901898.0,2393382.0
2082,MN32,201707,169938572.0,80743214.61631945
2083,MN32,201708,3114215.0,3968285.0
2084,MN32,201709,2521804.0,3280888.0
2085,MN32,201710,3461601.0,4530626.0
2086,MN32,201711,471290188.0,121138550.79166667
2087,MN32,201712,3855995.0,29073708.0
2088,MN34,201601,1847410.0,2713777.0
2089,MN34,201602,6645063.0,9349611.0
2090,MN34,201603,2058731.0,3026832.0
2091,MN34,201604,15927841.559027778,31895436.028139472
2092,MN34,201605,2001532.0,3078970.0
2093,MN34,201606,1042390.0,1590955.0
2094,MN34,201607,5727440.0,7845403.0
2095,MN34,201608,1822407.0,2718212.0
2096,MN34,201609,46872148.0,88643297.0
2097,MN34,201610,1968797.0,2970728.0
2098,MN34,201611,1915721.0,2936222.0
2099,MN34,201612,1449960.0,136425609.0
2100,MN34,201701,1869562.0,137034648.0
2101,MN34,201702,1315379.0,2004565.0
2102,MN34,201703,1505858.0,2328605.0
